data_id,timeperiod_id,unit_id,indicator_id,lifecycle_id,category_id,indicator_order,subgroup_id,area_id,area_parent_id,area_level,indicator_old_name,indicator_name,notes,indicator_short_name,indi_sense,subgroup_name,subgroup_order,timeperiod,area_code,area_name,unit_name,data_value,data_value_num,start_date,end_date
,24,1,1,1,1,1,6,5682,18,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND002002,Kangra,Percent,57.7,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5683,18,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND002012,Kinnaur,Percent,52.4,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5677,18,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND002004,Kullu,Percent,55.5,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5681,18,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND002003,Lahul & Spiti,Percent,85.8,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5676,18,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND002005,Mandi,Percent,49.9,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5684,18,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND002011,Shimla,Percent,51.9,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5685,18,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND002010,Sirmaur,Percent,54.1,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5674,18,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND002009,Solan,Percent,44.3,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5678,18,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND002007,Una,Percent,63,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5601,20,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND001014,Anantnag,Percent,88,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5590,20,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND001002,Badgam,Percent,83.7,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5603,20,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND001009,Bandipore,Percent,73.2,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5604,20,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND001008,Baramula,Percent,75.3,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5592,20,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND001011,Ganderbal,Percent,83.7,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5594,20,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND001021,Jammu,Percent,72.4,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5586,20,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND001007,Kathua,Percent,71.8,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5599,20,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND001018,Kishtwar,Percent,92.2,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5600,20,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND001015,Kulgam,Percent,80.7,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5588,20,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND001001,Kupwara,Percent,81,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5584,20,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND001012,Pulwama,Percent,82,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5593,20,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND001005,Punch,Percent,74.5,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5587,20,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND001006,Rajouri,Percent,72,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5602,20,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND001017,Ramban,Percent,76.4,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5595,20,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND001020,Reasi,Percent,74.6,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5596,20,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND001022,Samba,Percent,73.2,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5606,20,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND001013,Shupiyan,Percent,77.5,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5605,20,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND001010,Srinagar,Percent,69.9,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5598,20,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND001019,Udhampur,Percent,68.6,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,1620,34,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND029002,Bagalkot,Percent,50.7,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,1599,34,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND029029,Bangalore Rural,Percent,43.9,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,1607,34,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND029018,Bangalore,Percent,45.1,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,1621,34,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND029001,Belgaum,Percent,48.5,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,1627,34,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND029011,Bellary,Percent,58.5,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,1625,34,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND029004,Bidar,Percent,51.7,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,1628,34,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND029003,Bijapur,Percent,52.6,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,1611,34,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND029024,Chamarajanagar,Percent,52.9,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,1600,34,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND029028,Chikballapura,Percent,46.9,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,1617,34,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND029016,Chikmagalur,Percent,45.6,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,1626,34,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND029012,Chitradurga,Percent,50.2,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,1609,34,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND029021,Dakshina Kannada,Percent,35,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,1612,34,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND029013,Davanagere,Percent,51.5,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,1614,34,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND029008,Dharwad,Percent,50.5,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,1622,34,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND029007,Gadag,Percent,54.1,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,1601,34,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND029025,Gulbarga,Percent,61.4,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,1610,34,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND029020,Hassan,Percent,34.2,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,1615,34,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND029010,Haveri,Percent,51.5,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,1608,34,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND029022,Kodagu,Percent,35.8,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,1602,34,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND029027,Kolar,Percent,46.9,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,1623,34,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND029006,Koppal,Percent,55.3,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,1624,34,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND029005,Raichur,Percent,64.8,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,1604,34,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND029030,Ramanagara,Percent,47.2,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,1619,34,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND029014,Shimoga,Percent,44.7,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,1616,34,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND029017,Tumkur,Percent,47.9,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,1618,34,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND029015,Udupi,Percent,49.9,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,1613,34,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND029009,Uttara Kannada,Percent,44.6,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,1605,34,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND029026,Yadgir,Percent,61.8,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5672,5,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND032011,Alappuzha,Percent,22.9,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5673,5,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND032008,Ernakulam,Percent,30.1,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5660,5,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND032009,Idukki,Percent,33.8,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5662,5,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND032002,Kannur,Percent,30.4,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5664,5,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND032001,Kasaragod,Percent,39.6,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5670,5,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND032013,Kollam,Percent,24.5,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5671,5,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND032010,Kottayam,Percent,38.1,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5667,5,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND032004,Kozhikode,Percent,32.6,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5668,5,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND032005,Malappuram,Percent,38.1,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5665,5,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND032006,Palakkad,Percent,43.3,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5669,5,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND032012,Pathanamthitta,Percent,20.9,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5661,5,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND032014,Thiruvananthapuram,Percent,20.9,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5666,5,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND032007,Thrissur,Percent,36.5,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,1687,31,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND027026,Ahmadnagar,Percent,45,,15-Jul-2019,15-Feb-2020
